region,product_name,total_quantity,total_revenue,profit_margin,profit_margin_percentage
Nunavut,SV DVD 14-Inch Player Portable L100 White,2,519.98,347.70,66.86
Nunavut,WWI Desktop PC2.33 X2330 Brown,14,12866.00,8603.28,66.86
Nunavut,A. Datum Super-zoom Digital Camera X300 Azure,8,2320.00,1551.36,66.86
Nunavut,Proseware Projector 1080p LCD86 White,2,4590.00,3069.24,66.86
Nunavut,Proseware Slim-Design Fax Machine with Answering System X180 Green,5,1180.00,789.05,66.86
Nunavut,The Phone Company PDA Wifi 4.7-inch L290 White,2,760.00,508.20,66.86
Nunavut,A. Datum Super-zoom Digital Camera X300 Pink,3,870.00,581.76,66.86
Nunavut,SV DVD 14-Inch Player Portable L100 Black,12,3119.88,2086.20,66.86
Nunavut,The Phone Company PDA Palm 4.7 inch L850 Silver,2,796.00,532.26,66.86
Nunavut,SV DVD 15-Inch Player Portable L200 White,6,1739.94,1163.46,66.86
Nunavut,WWI Wireless Transmitter and Bluetooth Headphones X250 White,19,4749.81,3176.04,66.86
Nunavut,SV 22xDVD X680 Silver,1,169.00,113.01,66.86
Nunavut,WWI Desktop PC2.33 X2330 White,4,3676.00,2458.08,66.86
Nunavut,Litware Washer & Dryer 27in L420 White,1,2652.00,1773.34,66.86
Nunavut,The Phone Company PDA Wifi 4.7-inch L290 Silver,4,1520.00,1016.40,66.86
Nunavut,WWI 4GB Video Recording Pen X200 Pink,3,888.00,593.79,66.86
Nunavut,WWI Projector 1080p LCD86 Silver,7,16065.00,10742.34,66.86
Nunavut,WWI LCD22 M2002 White,7,4333.00,2897.37,66.86
Nunavut,WWI Wireless Transmitter and Bluetooth Headphones X250 Black,10,2499.90,1671.60,66.86
Nunavut,WWI Wireless Transmitter and Bluetooth Headphones X250 Silver,2,499.98,334.32,66.86
Nunavut,MGS Hand Games for Office worker L299 Black,6,101.34,67.74,66.84
Nunavut,MGS Hand Games for Office worker L299 Yellow,4,67.56,45.16,66.84
Nunavut,MGS Hand Games for Office worker L299 Silver,7,118.23,79.03,66.84
Nunavut,MGS Hand Games for Office worker L299 Red,6,101.34,67.74,66.84
Nunavut,SV Hand Games men M30 Red,1,6.88,3.72,54.06
Nunavut,MGS Hand Games women M400 Yellow,3,26.97,14.58,54.06
Nunavut,MGS Hand Games women M400 Black,7,62.93,34.02,54.06
Nunavut,SV Hand Games men M30 Yellow,3,20.64,11.16,54.06
Nunavut,MGS Hand Games women M400 Red,6,53.94,29.16,54.06
Nunavut,SV Hand Games men M30 Black,12,82.56,44.64,54.06
Nunavut,SV Hand Games women M40 Black,18,159.84,86.40,54.05
Nunavut,SV Hand Games women M40 Red,18,159.84,86.40,54.05
Nunavut,SV Hand Games women M40 Yellow,7,62.16,33.60,54.05
Nunavut,SV DVD 48 DVD Storage Binder M50 Red,2,35.98,19.44,54.03
Nunavut,Contoso DVD 48 DVD Storage Binder M50 Black,13,233.87,126.36,54.03
Nunavut,Contoso Phone with 13-Number Memory (210) M301 White,4,67.96,36.72,54.03
Nunavut,Contoso DVD 48 DVD Storage Binder M50 Red,9,161.91,87.48,54.03
Nunavut,SV DVD 48 DVD Storage Binder M50 Black,3,53.97,29.16,54.03
Nunavut,SV DVD 48 DVD Storage Binder M50 Silver,6,107.94,58.32,54.03
Nunavut,Contoso Phone with 13-Number Memory (210) M301 Grey,2,33.98,18.36,54.03
Nunavut,Contoso DVD 48 DVD Storage Binder M50 Silver,17,305.83,165.24,54.03
Nunavut,Contoso DVD 55DVD Storage Binder M56 Black,3,37.98,20.52,54.02
Nunavut,SV DVD 55DVD Storage Binder M56 Black,20,253.20,136.80,54.02
Nunavut,Contoso KSU-less key system M38 Black,2,53.98,29.16,54.02
Nunavut,Contoso Wireless Notebook Optical Mouse M35 White,2,59.90,32.36,54.02
Nunavut,Contoso KSU-less key system M38 Grey,1,26.99,14.58,54.02
Nunavut,Contoso Waterproof Accessory Handset and Charging Cradle M609 Black,2,45.98,24.84,54.02
Nunavut,Contoso Wireless Notebook Optical Mouse M35 Silver,3,89.85,48.54,54.02
Nunavut,Contoso DVD 55DVD Storage Binder M56 Silver,4,50.64,27.36,54.02
Nunavut,SV DVD 55DVD Storage Binder M56 Red,13,164.58,88.92,54.02
Nunavut,Contoso DVD 55DVD Storage Binder M56 Red,14,177.24,95.76,54.02
Nunavut,MGS Age of Empires III: The Asian Dynasties M190,1,70.13,37.88,54.01
Nunavut,MGS Gears of War M170,4,280.52,151.52,54.01
Nunavut,The Phone Company PDA Handheld 3.7 inch M630 Black,1,266.00,143.68,54.01
Nunavut,Contoso 4GB Flash MP3 Player E401 Black,1,77.68,41.96,54.01
Nunavut,Contoso Touch Screen Phones Capacitive M908 Black,5,1540.00,831.80,54.01
Nunavut,Proseware Office Jet All-in-One Printer M500 Grey,1,163.00,88.04,54.01
Nunavut,Contoso Lens Adapter M450 Black,2,136.00,73.46,54.01
Nunavut,Fabrikam Coffee Maker 12C M100 Grey,4,1780.00,961.44,54.01
Nunavut,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Grey,5,3165.00,1709.55,54.01
Nunavut,Contoso Water Heater 4.0GPM M1250 White,9,7119.00,3845.25,54.01
Nunavut,The Phone Company PDA GPS Phone 3.5 inch M910 Black,1,268.00,144.76,54.01
Nunavut,Contoso Microwave 2.2CuFt M0125 Black,2,399.98,216.04,54.01
Nunavut,Contoso SLR Camera M143 Silver,7,2128.00,1149.40,54.01
Nunavut,The Phone Company Microsoft Windows Mobile M200 Pink,3,687.00,371.07,54.01
Nunavut,Contoso DVD 9-Inch Player Portable M300 Black,15,2399.85,1296.30,54.01
Nunavut,Contoso Water Heater 4.3GPM M1250 Red,2,1755.00,947.94,54.01
Nunavut,"Fabrikam Business Videographer 1"" 25mm M600 Blue",1,890.00,480.72,54.01
Nunavut,Litware Microwave 1.6CuFt M125 Grey,6,1079.94,583.32,54.01
Nunavut,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Black,8,1280.00,691.36,54.01
Nunavut,Contoso 2-Line Corded Cordless Telephone M202 Grey,1,28.99,15.66,54.01
Nunavut,Adventure Works Laptop16 M1601 White,13,7787.00,4206.02,54.01
Nunavut,Proseware Ink Jet All in one M300 Black,5,845.00,456.40,54.01
Nunavut,Contoso Touch Screen Phones 5-Wire/Built-in M500 Black,5,1280.00,691.35,54.01
Nunavut,Contoso SLR Camera M145 Blue,1,343.00,185.27,54.01
Nunavut,Proseware Duplex Scanner M200 Green,3,447.00,241.44,54.01
Nunavut,A. Datum SLR Camera M139 Gold,8,2496.00,1348.16,54.01
Nunavut,NT Wireless Bluetooth Stereo Headphones M402 Silver,9,899.91,486.09,54.01
Nunavut,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black,1,620.00,334.88,54.01
Nunavut,Adventure Works Laptop16 M1601 Blue,6,3594.00,1941.24,54.01
Nunavut,SV DVD 9-Inch Player Portable M300 White,14,2239.86,1209.88,54.01
Nunavut,Contoso Sharp Touch Screen Phones M910 Black,5,1505.00,812.90,54.01
Nunavut,Fabrikam Business Videographer 1/2'' 3mm M500 Grey,16,14080.00,7605.12,54.01
Nunavut,Proseware Laptop16 M610 White,2,1198.00,647.08,54.01
Nunavut,Litware Home Theater System 4.1 Channel M411 Black,2,1198.00,647.08,54.01
Nunavut,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Grey,3,1698.00,917.16,54.01
Nunavut,Contoso 16GB New Generation MP5 Player M1650 blue,3,696.00,375.93,54.01
Nunavut,Contoso 4GB Flash MP3 Player E401 Silver,7,543.76,293.72,54.01
Nunavut,NT Wireless Bluetooth Stereo Headphones E102 White,4,191.80,103.60,54.01
Nunavut,Contoso Water Heater 4.3GPM M1250 Yellow,2,1755.00,947.94,54.01
Nunavut,Contoso 2-Line Corded Cordless Telephone M202 White,1,28.99,15.66,54.01
Nunavut,NT Washer & Dryer 24in M2400 Green,13,23645.70,12771.85,54.01
Nunavut,"Adventure Works 26"" 720p LCD HDTV M140 Silver",7,3289.79,1776.95,54.01
Nunavut,MGS Zoo Tycoon 2: Marine Mania Expansion Pack M270,3,210.39,113.64,54.01
Nunavut,Contoso Touch Screen Phones 4-Wire/ Built-in M205 Black,5,1340.00,723.80,54.01
Nunavut,Contoso Coffee Maker Auto 10C M1000 White,4,2983.96,1611.76,54.01
Nunavut,SV 4GB Laptop Memory M65 Yellow,4,316.00,170.68,54.01
Nunavut,Contoso 2-Line Corded Cordless Telephone M202 Black,1,28.99,15.66,54.01
Nunavut,Contoso 16GB Mp5 Player M1600 Black,2,399.80,215.94,54.01
Nunavut,MGS Zoo Tycoon 2: African Adventure M280,3,210.39,113.64,54.01
Nunavut,SV 160GB USB2.0 Portable Hard Disk M65 Grey,5,479.50,259.00,54.01
Nunavut,Contoso Electronic Private Automatic Branch Exchange M90 Black,4,159.96,86.40,54.01
Nunavut,Adventure Works LCD20W M240 Black,6,1674.00,904.20,54.01
Nunavut,"Adventure Works 26"" 720p LCD HDTV M140 Brown",10,4699.70,2538.50,54.01
Nunavut,Litware Washer & Dryer 25.5in M350 Blue,1,1989.00,1074.33,54.01
Nunavut,Adventure Works LCD19W M100 White,5,895.00,483.40,54.01
Nunavut,Adventure Works Desktop PC3.0 MS300 Black,11,5159.00,2786.52,54.01
Nunavut,SV 16xDVD M300 Black,1,119.00,64.28,54.01
Nunavut,Contoso 16GB Mp5 Player M1600 Green,6,1199.40,647.82,54.01
Nunavut,Contoso Home Theater System 5.1 Channel M1530 Brown,4,1596.00,862.04,54.01
Nunavut,"Contoso SLR Camera 35"" M358 Orange",4,1432.00,773.48,54.01
Nunavut,Adventure Works Desktop PC2.30 MD230 White,5,2995.00,1617.70,54.01
Nunavut,NT Wireless Bluetooth Stereo Headphones M402 Purple,11,1099.89,594.11,54.01
Nunavut,Adventure Works Laptop16 M1600 Black,6,3594.00,1941.24,54.01
Nunavut,Adventure Works Laptop15 M1500 Black,3,2097.00,1132.68,54.01
Nunavut,SV 16xDVD M320 Silver,2,238.00,128.56,54.01
Nunavut,"Proseware Color Ink jet Fax, Copier, Phone M250 White",8,1272.00,687.04,54.01
Nunavut,Fabrikam Business Videographer 1/2'' 3mm M500 White,6,5268.00,2845.44,54.01
Nunavut,A. Datum Point Shoot Digital Camera M500 Silver Grey,7,1386.00,748.65,54.01
Nunavut,A. Datum Compact Digital Camera M200 Silver,6,774.00,418.08,54.01
Nunavut,Fabrikam Microwave 1.6CuFt M1250 White,1,179.99,97.22,54.01
Nunavut,Adventure Works Laptop15.4W M1548 Red,2,1516.00,818.84,54.01
Nunavut,Adventure Works Laptop15 M1501 White,2,1398.00,755.12,54.01
Nunavut,SV Car Video LCD7 M7001 Silver,3,987.00,533.10,54.01
Nunavut,Contoso Air conditioner 10000BTU M0490 Silver,3,1289.97,696.75,54.01
Nunavut,Contoso Water Heater 4.3GPM M1250 White,6,5265.00,2843.82,54.01
Nunavut,Adventure Works Desktop PC2.30 MD230 Silver,9,5391.00,2911.86,54.01
Nunavut,SV Car Video LCD7W M7081 Black,7,3493.00,1886.71,54.01
Nunavut,NT Wireless Bluetooth Stereo Headphones E102 Black,2,95.90,51.80,54.01
Nunavut,Contoso 8GB MP3 Player new model M820 Yellow,1,134.00,72.38,54.01
Nunavut,"Adventure Works 37"" 1080p LCD HDTV M150W Silver",4,4399.96,2376.56,54.01
Nunavut,Contoso Expandable 3-Handset Cordless Phone System M204 White,2,71.98,38.88,54.01
Nunavut,Proseware Floor Lamp M0215 Black,5,1695.00,915.55,54.01
Nunavut,Contoso Projector 720p M621 Black,4,3996.00,2158.40,54.01
Nunavut,A. Datum Consumer Digital Camera M300 Black,1,184.50,99.66,54.01
Nunavut,NT Wireless Bluetooth Stereo Headphones M402 Red,5,499.95,270.05,54.01
Nunavut,Contoso Expandable 3-Handset Cordless Phone System M204 Black,2,71.98,38.88,54.01
Nunavut,Contoso 8GB MP3 Player new model M820 Black,1,134.00,72.38,54.01
Nunavut,Contoso Coffee Maker 12C M1000 Grey,5,2225.00,1201.80,54.01
Nunavut,Contoso Lens Adapter M450 White,1,68.00,36.73,54.01
Nunavut,Proseware Ink Jet Wireless All-In-One Printer M400 Green,5,645.00,348.40,54.01
Nunavut,Contoso Private Branch Exchange M88 White,2,65.98,35.64,54.01
Nunavut,Adventure Works Laptop16 M1601 Silver,5,2995.00,1617.70,54.01
Nunavut,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White,8,1280.00,691.36,54.01
Nunavut,Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black,3,1965.00,1061.37,54.01
Nunavut,A. Datum Bridge Digital Camera M300 Grey,1,186.90,100.95,54.01
Nunavut,"A. Datum SLR Camera 35"" M358 Pink",6,2028.00,1095.42,54.01
Nunavut,Contoso Water Heater 4.3GPM M1250 Blue,2,1755.00,947.94,54.01
Nunavut,Proseware Ink Jet All in one M300 White,6,1014.00,547.68,54.01
Nunavut,Contoso 2-Line Speakerphone M109 Black,2,71.98,38.88,54.01
Nunavut,Adventure Works Desktop PC3.0 MS300 Silver,4,1876.00,1013.28,54.01
Nunavut,SV 16xDVD M310 Black,3,387.00,209.04,54.01
Nunavut,Contoso Electronic Private Automatic Branch Exchange M90 Grey,2,79.98,43.20,54.01
Nunavut,A. Datum All in One Digital Camera M200 Green,6,1128.00,609.30,54.01
Nunavut,Contoso 4-Line Corded Cordless Telephone M203 Grey,5,164.95,89.10,54.01
Nunavut,Contoso Water Heater 4.0GPM M1250 Silver,6,4746.00,2563.50,54.01
Nunavut,Fabrikam Coffee Maker 12C M100 Silver,1,445.00,240.36,54.01
Nunavut,Contoso DVD 12-Inch Player Portable M400 Black,14,2519.86,1361.08,54.01
Nunavut,Contoso 8GB MP3 Player new model M820 Blue,1,134.00,72.38,54.01
Nunavut,Proseware Mobile Receipt and Document Scanner M200 White,5,580.00,313.30,54.01
Nunavut,"Fabrikam Business Videographer 2/3"" 17mm M280 Orange",3,2550.00,1377.36,54.01
Nunavut,A. Datum Advanced Digital Camera M300 Silver,2,377.00,203.64,54.01
Nunavut,A. Datum Point Shoot Digital Camera M500 Pink,4,792.00,427.80,54.01
Nunavut,Contoso Private Automatic Branch Exchange M65 White,6,233.94,126.36,54.01
Nunavut,SV DVD 12-Inch Player Portable M400 Black,13,2339.87,1263.86,54.01
Nunavut,"Adventure Works 20"" LCD HDTV M120 Black",7,2449.65,1323.14,54.01
Nunavut,Contoso USB Wave Multi-Media Keyboard M901 Gold,7,181.30,97.93,54.01
Nunavut,Fabrikam Laptop16 M6000 Black,2,1198.00,647.08,54.01
Nunavut,Fabrikam Business Videographer 1/2'' 3mm M500 Black,3,2640.00,1425.96,54.01
Nunavut,The Phone Company Finger Touch Screen Phones M30 Grey,2,398.00,214.98,54.01
Nunavut,"Adventure Works 19"" Portable LCD HDTV M110 Black",3,839.97,453.69,54.01
Nunavut,Contoso Air conditioner 12000BTU M0640 Blue,2,919.98,496.92,54.01
Nunavut,MGS Rise of Nations: Rise of Legends M290,2,140.26,75.76,54.01
Nunavut,Adventure Works Desktop PC2.30 MD230 Black,8,4792.00,2588.32,54.01
Nunavut,Contoso 8GB MP3 Player new model M820 White,4,536.00,289.52,54.01
Nunavut,Fabrikam Refrigerator 19CuFt M7600 Brown,6,5394.00,2913.48,54.01
Nunavut,"Fabrikam SLR Camera 35"" M358 Pink",11,3608.00,1948.76,54.01
Nunavut,Proseware Chandelier M0815 Grey,2,537.00,290.06,54.01
Nunavut,A. Datum Consumer Digital Camera M300 Grey,2,369.00,199.32,54.01
Nunavut,Contoso 8GB Super-Slim MP3/Video Player M800 Green,6,659.70,356.34,54.01
Nunavut,SV Car Video LCD7W M7080 Black,2,1000.00,540.14,54.01
Nunavut,A. Datum Advanced Digital Camera M300 Black,9,1696.50,916.38,54.01
Nunavut,Contoso Expandable 2-Handset Cordless Phone System M205 White,1,40.19,21.71,54.01
Nunavut,The Phone Company Smart phones Unlocked M300 Black,2,534.00,288.44,54.01
Nunavut,"Adventure Works 19"" Portable LCD HDTV M110 Silver",8,2239.92,1209.84,54.01
Nunavut,Proseware Laptop15.4W M518 Black,6,4548.00,2456.52,54.01
Nunavut,A. Datum Point n' Shoot Digital Camera M500 Azure,1,198.00,106.95,54.01
Nunavut,Adventure Works Floor Lamp M2150 Grey,3,1017.00,549.33,54.01
Nunavut,"The Phone Company Pen Touch Screen Phones-2.6"" M320 Black",2,580.00,313.28,54.01
Nunavut,WWI Desktop PC3.0 M0300 Silver,1,349.00,188.51,54.01
Nunavut,The Phone Company PDA GPS Phone 3.5 inch M910 Silver,2,536.00,289.52,54.01
Nunavut,The Phone Company Smart phones 4 GB of Memory M300 White,2,478.00,258.18,54.01
Nunavut,Fabrikam Refrigerator 9.7CuFt M5600 Blue,7,3451.00,1864.03,54.01
Nunavut,Litware Refrigerator 9.7CuFt M560 Green,1,493.00,266.29,54.01
Nunavut,A. Datum All in One Digital Camera M200 Pink,3,564.00,304.65,54.01
Nunavut,Adventure Works Coffee Maker Auto 10C M100 Grey,2,1491.98,805.88,54.01
Nunavut,SV DVD 9-Inch Player Portable M300 Silver,4,639.96,345.68,54.01
Nunavut,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Black,3,768.00,414.81,54.01
Nunavut,SV Car Video LCD7W M7080 Silver,2,1000.00,540.14,54.01
Nunavut,The Phone Company PDA Phone 3.7 inches M340 Silver,6,1980.00,1069.44,54.01
Nunavut,A. Datum Bridge Digital Camera M300 Silver,6,1121.40,605.70,54.01
Nunavut,Litware Floor Lamp M2015 Grey,7,2373.00,1281.77,54.01
Nunavut,MGS Combat Flight Simulator 2 M400,5,366.95,198.20,54.01
Nunavut,"Adventure Works 26"" 720p LCD HDTV M140 Black",13,6109.61,3300.05,54.01
Nunavut,The Phone Company PDA Wifi 3.7-inch M250 Black,3,930.00,502.32,54.01
Nunavut,WWI 2GB Spy Video Recorder Pen M300 Black,9,1629.00,879.84,54.01
Nunavut,The Phone Company PDA Phone 3.5 inches M320 Black,2,598.00,323.00,54.01
Nunavut,The Phone Company PDA Phone 3.5 inches M320 White,4,1196.00,646.00,54.01
Nunavut,MGS Racing Madness 2 M370,3,267.00,144.21,54.01
Nunavut,MGS Collector's M160,6,420.78,227.28,54.01
Nunavut,SV DVD 12-Inch Player Portable M400 White,8,1439.92,777.76,54.01
Nunavut,WWI 2GB Spy Video Recorder Pen M300 White,8,1448.00,782.08,54.01
Nunavut,The Phone Company PDA GPS Phone 3.7 inch M930 Black,6,1788.00,965.76,54.01
Nunavut,The Phone Company PDA Phone Unlocked 3.7 inches M510 Silver,1,238.00,128.55,54.01
Nunavut,NT Bluetooth Active Headphones E202 Red,1,37.95,20.50,54.01
Nunavut,The Phone Company PDA Wifi 3.7-inch M250 Silver,8,2480.00,1339.52,54.01
Nunavut,A. Datum Advanced Digital Camera M300 Green,1,188.50,101.82,54.01
Nunavut,WWI Desktop PC3.0 M0300 Black,7,2443.00,1319.57,54.01
Nunavut,Fabrikam Laptop14.1 M4100 White,7,4102.00,2215.64,54.01
Nunavut,The Phone Company Touch Screen Phones - CRT M11 Gold,10,1890.00,1020.90,54.01
Nunavut,The Phone Company Smart phones Expert M400 Grey,7,2100.00,1134.28,54.01
Nunavut,The Phone Company Smart phones 4 GB of Memory M300 Pink,1,239.00,129.09,54.01
Nunavut,The Phone Company PDA Palm 3.5 inch M810 Silver,3,840.00,453.72,54.01
Nunavut,The Phone Company PDA Wifi 3.5-inch M200 Silver,10,2800.00,1512.40,54.01
Nunavut,MGS Flight Simulator 2000 M410,4,399.00,215.52,54.01
Nunavut,WWI Desktop PC2.30 M2300 Brown,1,559.00,301.94,54.01
Nunavut,SV 4GB Laptop Memory M65 White,2,158.00,85.34,54.01
Nunavut,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Gold,2,536.00,289.52,54.01
Nunavut,"Fabrikam Business Videographer 2/3"" 17mm M280 Blue",5,4190.00,2263.15,54.01
Nunavut,The Phone Company Smart phones 320 x 320 M86 White,3,864.00,466.68,54.01
Nunavut,NT Bluetooth Active Headphones E202 Black,5,189.75,102.50,54.01
Nunavut,The Phone Company Touch Screen Phones - LCD M12 Black,4,800.00,432.12,54.01
Nunavut,Contoso 2-Line Speakerphone M109 White,3,107.97,58.32,54.01
Nunavut,WWI 2GB Spy Video Recorder Pen M300 Silver,11,1991.00,1075.36,54.01
Nunavut,SV 16xDVD M360 Black,3,380.70,205.62,54.01
Nunavut,WWI Screen 100in M1609 White,3,570.00,307.89,54.01
Nunavut,The Phone Company Touch Screen Phones SAW/On-wall M806 Grey,4,1172.00,633.04,54.01
Nunavut,The Phone Company Smart phones 4 GB of Memory M300 Black,2,478.00,258.18,54.01
Nunavut,SV DVD 12-Inch Player Portable M400 Silver,8,1439.92,777.76,54.01
Nunavut,WWI 2GB Pulse Smart pen M100 Blue,1,199.95,108.00,54.01
Nunavut,Contoso Touch Screen Phones 5-Wire/On-wall M508 Black,1,258.00,139.35,54.01
Nunavut,WWI Wireless Bluetooth Stereo Headphones M170 White,10,1200.00,648.20,54.01
Nunavut,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 White,2,380.00,205.26,54.01
Nunavut,The Phone Company PDA Wifi 3.5-inch M200 Black,1,280.00,151.24,54.01
Nunavut,Fabrikam Coffee Maker Auto 10C M100 Black,6,4475.94,2417.64,54.01
Nunavut,WWI Stereo Bluetooth Headphones New Generation M370 Yellow,6,797.94,430.98,54.01
Nunavut,NT Bluetooth Active Headphones E202 White,4,151.80,82.00,54.01
Nunavut,WWI LCD20W M250 White,1,279.00,150.70,54.01
Nunavut,Contoso Coffee Maker Auto 10C M1000 Silver,5,3729.95,2014.70,54.01
Nunavut,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,2,536.00,289.52,54.01
Nunavut,Proseware Screen 106in M1609 Silver,5,1255.00,677.85,54.01
Nunavut,The Phone Company PDA Handheld 3.5 inch M610 Silver,4,1020.00,550.92,54.01
Nunavut,WWI Chandelier M815 Grey,3,805.50,435.09,54.01
Nunavut,The Phone Company Smart phones Unlocked M300 Grey,7,1869.00,1009.54,54.01
Nunavut,Proseware Wireless Photo All-in-One Printer M390 Grey,2,376.00,203.10,54.01
Nunavut,WWI Stereo Bluetooth Headphones New Generation M370 Blue,7,930.93,502.81,54.01
Nunavut,Contoso Home Theater System 5.1 Channel M1520 Silver,2,678.00,366.22,54.01
Nunavut,The Phone Company Smart phones 8 GB of Memory M400 Pink,3,807.00,435.90,54.01
Nunavut,Proseware LCD19 E1000 White,4,556.00,300.32,54.01
Nunavut,The Phone Company Finger Touch Screen Phones M30 Gold,7,1393.00,752.43,54.01
Nunavut,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Grey,2,1200.00,648.16,54.01
