product_1,product_2,times_bought_together,combined_revenue
385,1434,1,1666.00
551,900,1,2383.00
176,454,1,1555.00
1531,138,1,3777.94
380,1569,1,12887.00
1690,359,1,1488.99
1401,1373,1,54.38
1599,60,1,797.64
2504,82,1,192.17
845,1184,1,5420.70
1638,1677,1,18.88
926,1712,1,142.25
2496,1805,1,41.99
1701,434,1,2400.98
1009,1795,1,489.50
57,440,1,1411.75
778,893,1,72.94
477,2097,1,7772.00
1744,69,1,210.14
541,486,1,2166.00
1670,396,1,1307.99
1996,2132,1,1046.97
107,1946,1,3728.99
419,618,1,2513.00
1975,23,1,16535.95
740,1990,1,1391.98
1763,1534,1,697.25
1577,1575,1,340.98
446,37,1,1478.26
1484,505,1,3303.00
2027,67,1,437.05
1613,2294,1,1381.97
857,180,1,741.00
2121,357,1,2769.90
1804,459,1,1381.50
1416,1341,1,1572.00
1687,433,1,5820.88
840,1557,1,1359.70
1087,113,1,1465.97
2146,2513,1,1779.99
2494,1475,1,462.94
1653,476,1,978.99
1439,1021,1,2368.00
714,496,1,2043.00
20,1658,1,1157.98
1374,1066,1,360.00
58,1302,1,502.00
432,1586,1,1075.76
1104,46,1,1153.90
1082,2072,1,493.98
1257,1641,1,132.63
1677,1447,1,2097.99
1090,93,1,1400.40
1568,1735,1,1484.00
422,62,1,3088.00
1451,1605,1,3123.92
1537,355,1,1463.00
1651,1598,1,537.85
1653,1597,1,775.70
1268,81,1,140.47
1684,1579,1,1566.78
98,48,1,1109.95
2128,1595,1,1695.78
739,1655,1,1105.97
1118,104,1,1681.00
1548,453,1,2407.30
516,1565,1,870.00
1209,441,1,4209.70
2499,52,1,423.62
55,2097,1,2174.00
2266,1610,1,2629.88
2007,419,1,3104.82
190,1639,1,485.17
1147,85,1,2364.96
444,2122,1,10088.00
53,1769,1,3232.00
1576,1831,1,2088.93
1452,453,1,522.90
1636,1333,1,103.96
2348,379,1,2901.98
462,1638,1,2704.23
1671,1450,1,1857.98
173,2023,1,279.79
1511,1392,1,586.97
1843,351,1,6303.00
1618,694,1,874.99
2032,2490,1,629.95
1329,157,1,2216.97
1665,1468,1,198.98
1576,991,1,561.98
180,1610,1,1007.97
1308,764,1,207.90
57,1511,1,843.00
1445,1328,1,617.93
1446,2115,1,1744.50
1588,425,1,3007.56
634,217,1,13089.00
427,445,1,1497.00
58,403,1,3345.00
57,100,1,1212.00
58,1358,1,395.94
33,430,1,1304.90
392,1842,1,24250.95
1634,1641,1,72.60
446,1040,1,1429.90
991,57,1,1472.00
1636,472,1,495.66
48,2501,1,465.94
525,1688,1,107.88
1686,1658,1,247.94
1515,1431,1,486.00
763,1702,1,132.75
1602,1412,1,1657.94
1543,337,1,2266.00
100,1664,1,257.98
2079,1662,1,4009.62
1333,2384,1,525.97
399,1780,1,4279.00
1322,111,1,1980.86
346,73,1,2731.90
1490,897,1,633.57
625,1641,1,1049.64
2163,1226,1,1648.50
2118,1521,1,4435.00
849,1609,1,889.17
390,1653,1,2707.99
973,1086,1,904.00
60,2101,1,4290.00
148,416,1,3868.99
1507,1732,1,1941.45
1595,1566,1,820.89
1180,1608,1,6509.99
1656,1777,1,940.96
421,513,1,568.00
408,1813,1,2338.00
2111,283,1,3939.00
54,412,1,1061.90
1461,423,1,3354.00
1984,1678,1,433.76
2496,1667,1,48.49
2504,1312,1,224.98
1523,144,1,1496.98
1260,2504,1,76.95
1067,56,1,2324.00
1480,446,1,606.95
1659,1712,1,660.24
2034,1263,1,1119.88
873,1261,1,131.93
425,1427,1,1428.00
1613,817,1,348.97
1636,301,1,356.98
1623,2118,1,1554.00
573,444,1,1475.00
1789,1703,1,327.95
1357,1532,1,357.98
980,2084,1,2129.97
378,1104,1,2893.00
80,421,1,1650.30
1416,427,1,5439.00
1656,1556,1,1199.96
1813,1638,1,77.89
459,1641,1,603.10
847,1646,1,991.14
1655,1146,1,1555.99
71,1717,1,354.24
1409,121,1,4602.96
1657,1587,1,611.93
400,2437,1,3121.98
1495,385,1,1208.00
2489,2507,1,19.73
1321,1616,1,114.97
454,1600,1,1253.24
86,1584,1,349.92
1302,1770,1,319.00
55,398,1,2419.80
77,1439,1,1355.80
2329,2095,1,1704.99
114,250,1,5010.99
1115,489,1,3278.00
514,1711,1,697.91
447,141,1,1429.86
1668,113,1,256.98
457,96,1,574.70
33,1444,1,740.00
1608,1559,1,707.99
1252,1789,1,222.97
2383,2501,1,683.43
1455,1605,1,1449.99
1602,1055,1,517.99
1338,1558,1,1337.94
2087,1453,1,5004.00
1573,1408,1,2233.98
107,71,1,457.78
410,2494,1,9101.82
690,1088,1,2931.00
1829,190,1,5567.80
2098,1695,1,1528.98
722,1339,1,1638.99
1938,735,1,468.98
1404,2109,1,1835.49
2,1209,1,2756.91
48,121,1,389.93
1426,108,1,987.97
1618,75,1,231.83
1388,1642,1,247.72
1789,1603,1,195.99
1998,1565,1,2509.93
150,1576,1,1210.95
1626,2494,1,227.82
103,2111,1,992.50
988,54,1,2960.00
1752,97,1,223.80
880,1669,1,75.01
139,522,1,4336.93
164,433,1,2561.20
464,2155,1,2689.00
2322,1643,1,235.75
419,1623,1,1245.00
2053,681,1,520.96
420,1783,1,3800.30
1818,1434,1,664.00
53,1850,1,2191.90
1582,482,1,1020.93
80,1641,1,119.08
686,840,1,755.60
99,457,1,699.95
1453,1687,1,264.88
421,448,1,1946.80
1633,1796,1,126.34
1539,1442,1,2426.00
1176,406,1,3765.90
1387,1630,1,120.55
1502,1615,1,3377.90
718,1689,1,829.86
1487,639,1,3972.00
1823,63,1,937.00
1825,429,1,631.90
1379,1569,1,644.00
4,1576,1,34.56
1267,1425,1,828.76
1454,1203,1,9417.00
96,70,1,182.75
1597,1849,1,4042.96
619,37,1,2558.23
164,563,1,11661.60
1436,77,1,447.75
1812,1990,1,663.97
1151,1158,1,1970.00
1794,2500,1,137.88
1810,1919,1,655.98
1545,1335,1,308.19
630,2421,1,276.99
1709,162,1,10114.24
1841,1230,1,6057.00
1586,420,1,1563.00
515,995,1,436.00
1763,1593,1,554.31
129,1113,1,1872.40
2084,425,1,1760.97
994,352,1,4405.00
1580,773,1,453.90
1269,414,1,857.92
2134,1574,1,5189.96
95,1580,1,724.40
452,78,1,561.55
1210,1636,1,885.32
1372,1693,1,258.81
2517,1459,1,266.05
1737,1014,1,241.00
418,2008,1,1269.90
1023,581,1,2155.50
1285,1566,1,315.98
1650,789,1,1479.85
1450,456,1,2293.00
429,132,1,1399.80
1505,2113,1,738.00
2182,1615,1,3589.99
150,1558,1,5879.88
150,118,1,1864.93
1998,1805,1,483.97
1046,401,1,1262.00
523,1487,1,2275.00
762,1418,1,857.20
453,1644,1,749.20
1104,482,1,2534.00
2493,1991,1,434.95
1738,1377,1,72.00
355,1398,1,1119.49
1705,1984,1,461.90
1992,1576,1,217.93
442,1672,1,1383.28
1685,86,1,521.51
2092,572,1,5285.00
602,1005,1,1267.00
1675,437,1,3506.19
1415,9,1,2159.99
1676,1655,1,298.98
2023,1690,1,333.95
1632,422,1,2942.98
655,342,1,5034.00
2509,577,1,703.06
1694,2013,1,1358.52
1496,2034,1,567.98
69,2504,1,166.98
511,382,1,4027.50
1104,326,1,1025.00
1131,1604,1,4047.92
585,1088,1,6869.00
1797,627,1,2039.00
1252,1594,1,89.96
1547,1538,1,1350.00
47,1576,1,162.94
1673,1415,1,305.50
1273,1745,1,878.95
486,60,1,537.00
1451,1410,1,2336.00
1623,1123,1,547.00
1464,1482,1,975.00
2017,1701,1,404.94
1666,1712,1,261.06
1420,1627,1,487.95
56,438,1,1511.00
650,1292,1,1201.10
2508,1700,1,23.10
1634,2215,1,1046.97
2101,126,1,6285.90
1156,1200,1,16000.00
810,1658,1,129.94
1744,1751,1,931.00
2170,96,1,1717.40
39,249,1,797.46
1372,739,1,743.99
1775,143,1,985.97
457,1849,1,3857.75
72,1582,1,119.91
1320,1582,1,206.89
124,421,1,3562.99
1554,63,1,1320.00
432,723,1,1315.90
2503,459,1,839.67
1342,1587,1,257.95
1928,503,1,3356.00
1562,1626,1,2342.00
726,1259,1,961.98
105,1411,1,881.00
1615,1460,1,1779.98
2493,1792,1,285.92
1782,88,1,385.98
127,2021,1,2227.14
97,405,1,4261.40
86,1804,1,359.98
1661,749,1,38.50
110,401,1,1256.93
1728,1469,1,759.60
120,57,1,791.96
1264,1637,1,297.95
1525,1698,1,817.98
2061,458,1,3559.60
1692,69,1,32.68
434,1425,1,9693.00
1656,695,1,485.99
595,487,1,1624.00
79,489,1,4176.10
406,433,1,8111.70
84,1559,1,697.99
1657,1548,1,805.97
1602,76,1,1155.84
1416,1718,1,1750.39
1585,1560,1,751.56
1279,1522,1,439.96
460,1447,1,2098.40
904,2002,1,1103.92
1671,905,1,308.95
68,2493,1,179.13
1657,2085,1,4029.94
2107,955,1,5139.80
1729,446,1,1345.88
513,1589,1,108.99
1036,594,1,3060.00
103,1113,1,1332.40
118,1671,1,369.92
395,624,1,4426.00
176,1408,1,655.90
1621,490,1,907.97
861,1577,1,467.95
449,1244,1,1752.00
1598,457,1,787.18
1164,1637,1,773.97
1622,2108,1,1165.00
1747,1707,1,576.26
445,153,1,1028.97
1745,1369,1,806.81
48,1631,1,775.07
116,2505,1,349.97
1640,1092,1,1368.89
134,434,1,3795.80
644,108,1,211.99
1652,32,1,944.99
161,1727,1,11313.40
451,1685,1,575.17
464,1294,1,1869.00
6,576,1,17514.57
446,116,1,899.91
418,1575,1,1471.73
1565,961,1,2115.00
1577,2010,1,1435.96
116,375,1,1737.98
1675,2484,1,1627.56
2506,2080,1,218.95
2501,1634,1,33.71
2030,718,1,253.99
1141,1804,1,1404.60
1686,1675,1,20.77
153,1281,1,1529.83
723,1426,1,1971.00
1004,1662,1,793.94
1856,438,1,6675.70
1788,2116,1,13243.00
448,694,1,1553.50
1591,1579,1,694.98
114,2215,1,1766.97
2109,1644,1,604.78
422,1576,1,2932.98
1611,1716,1,230.12
107,1732,1,277.89
1393,713,1,300.97
59,2093,1,4296.00
857,663,1,1498.00
380,1643,1,4070.64
693,14,1,764.68
417,1755,1,4387.70
1602,1775,1,1028.95
541,630,1,3298.00
176,1491,1,711.80
1196,2514,1,1493.95
448,1640,1,585.58
2131,81,1,203.55
2011,1425,1,1686.99
1758,1672,1,118.10
28,1403,1,542.12
1126,974,1,1072.00
1097,426,1,1067.90
674,619,1,669.00
1788,1581,1,348.00
1914,1535,1,1469.99
1575,2097,1,4137.97
791,102,1,204.70
1956,1633,1,487.20
762,793,1,157.50
422,1621,1,2919.99
2204,1533,1,1056.90
1336,65,1,630.62
29,106,1,1163.97
2066,1810,1,380.97
1571,1790,1,228.99
252,1232,1,3048.00
1326,498,1,343.98
1792,1444,1,2113.00
1600,1035,1,338.88
115,465,1,767.99
545,1613,1,2165.97
44,968,1,1024.70
685,2002,1,1231.97
116,429,1,2479.66
540,1504,1,3123.00
1587,1752,1,213.98
1578,1823,1,502.00
517,455,1,2557.00
104,986,1,962.00
1673,118,1,180.99
1164,482,1,896.00
1489,1598,1,677.88
84,1733,1,245.56
1223,1459,1,4396.00
23,1679,1,150.50
2103,1635,1,2608.67
1675,1563,1,309.34
418,51,1,1669.60
1530,1684,1,582.67
1434,1602,1,715.99
1220,1476,1,2548.00
2023,1931,1,879.93
1788,1632,1,311.97
2507,156,1,4234.47
1420,1620,1,824.93
60,1566,1,1202.00
2123,58,1,1369.99
415,2489,1,666.99
2162,1623,1,368.00
402,847,1,3912.60
430,402,1,4976.80
1513,1546,1,1916.00
1577,441,1,2266.30
1000,1189,1,557.00
905,2503,1,693.90
389,460,1,2696.70
1552,2068,1,1793.97
1541,1587,1,1602.94
1480,56,1,1571.00
951,1294,1,3256.00
461,1674,1,3289.98
442,2000,1,1094.67
2072,1641,1,455.92
2020,445,1,958.98
288,434,1,3194.00
1657,1761,1,940.13
448,1578,1,977.80
1637,378,1,1533.99
1606,2394,1,1219.95
1700,293,1,507.88
551,319,1,6328.00
791,434,1,1826.90
1656,68,1,185.68
2061,1686,1,3336.69
1683,1479,1,349.92
1446,1294,1,2057.00
448,1482,1,2814.40
445,431,1,1856.00
1266,546,1,398.92
74,1661,1,81.95
2115,80,1,918.05
1696,1787,1,119.98
2107,443,1,1140.00
1442,1339,1,1129.98
2005,1593,1,141.66
68,1680,1,65.36
2188,1908,1,704.98
1476,2494,1,1175.52
1704,1235,1,1717.94
1292,441,1,2155.90
1051,1677,1,680.99
505,2508,1,1866.48
161,434,1,7377.40
1979,1412,1,568.99
2459,2432,1,675.95
2408,2115,1,1477.48
1446,93,1,645.40
60,1170,1,1578.00
149,424,1,5174.61
819,1480,1,1142.20
419,1576,1,1514.97
1312,2093,1,3770.00
439,1577,1,4351.00
1458,100,1,560.00
993,244,1,710.00
1260,1681,1,166.09
134,504,1,2268.80
618,691,1,2848.00
1599,1738,1,259.52
94,2491,1,92.39
149,402,1,5081.97
1840,1254,1,3237.98
2312,1578,1,487.50
1602,160,1,4379.91
2098,75,1,1319.60
1664,1329,1,61.94
1264,429,1,4269.29
2036,1578,1,1788.95
1711,1294,1,1680.91
307,2095,1,9219.00
536,1142,1,589.90
1040,1274,1,750.39
2173,1789,1,627.00
137,1595,1,1091.54
2509,689,1,171.18
418,1455,1,829.90
55,1063,1,1860.00
456,1597,1,1291.64
125,748,1,771.00
896,1999,1,183.45
1569,1825,1,1228.00
1644,497,1,272.64
103,1566,1,1452.00
77,1402,1,382.57
1787,785,1,191.00
1761,177,1,130.29
1078,713,1,474.00
1577,1410,1,3154.00
101,1693,1,154.40
1578,2399,1,3025.95
2496,89,1,159.98
1027,795,1,790.30
709,169,1,586.00
102,1701,1,704.94
1088,981,1,1723.00
1652,1259,1,619.95
2181,888,1,359.80
1735,1092,1,1542.00
1423,1656,1,726.99
1629,1675,1,46.85
1432,472,1,2238.00
1019,422,1,2041.00
729,1763,1,762.00
144,553,1,4397.90
1438,1619,1,699.98
1624,2490,1,776.92
49,1747,1,417.95
431,97,1,436.40
742,1450,1,718.00
1337,1637,1,160.31
187,550,1,1345.30
696,427,1,1318.00
1553,1616,1,763.96
1191,1094,1,2116.00
72,1452,1,436.85
686,1664,1,491.95
1444,7,1,862.56
57,183,1,919.00
806,1948,1,931.77
2491,1645,1,281.50
1209,1599,1,1875.76
1706,1465,1,225.64
1587,1095,1,1861.96
1596,522,1,849.66
56,1148,1,1140.00
1640,460,1,922.59
1815,57,1,284.00
351,1138,1,2575.60
536,366,1,2472.00
877,460,1,1629.45
555,220,1,2483.00
1642,169,1,591.76
760,1408,1,654.10
948,1249,1,425.99
105,1652,1,1244.95
359,1014,1,994.00
446,373,1,1743.90
806,1915,1,6415.88
444,1618,1,2191.94
1154,48,1,3143.95
1406,435,1,824.04
2515,594,1,2697.70
1605,1466,1,1159.97
1599,1785,1,158.76
458,204,1,5815.40
47,2490,1,914.69
2497,1874,1,9129.96
2025,1429,1,954.94
55,1690,1,363.96
2506,782,1,86.25
615,1576,1,928.99
428,2506,1,2921.22
1512,236,1,3260.00
519,1033,1,4167.00
64,1338,1,789.98
1601,2076,1,759.95
437,1626,1,3218.40
654,136,1,478.95
748,2415,1,238.15
460,1266,1,349.86
1696,1598,1,299.48
2344,967,1,2176.50
1626,1731,1,1093.35
100,459,1,1049.70
1560,1585,1,751.56
1618,1782,1,455.93
946,160,1,2495.98
96,1584,1,222.18
509,448,1,817.80
434,1710,1,1867.13
1318,505,1,1288.97
523,1570,1,1333.00
2158,1660,1,3389.94
362,1631,1,5208.66
1609,1700,1,295.51
1556,326,1,1139.00
1681,531,1,4759.89
1603,468,1,398.98
1157,1155,1,10240.00
646,113,1,687.99
450,1654,1,1698.97
2100,1590,1,2972.89
707,447,1,2246.30
159,458,1,3759.77
1554,96,1,663.40
1616,1637,1,131.97
129,1693,1,406.88
2023,1773,1,600.97
877,1798,1,1081.65
100,496,1,1255.00
1641,460,1,1237.58
1989,434,1,1930.88
2490,446,1,279.91
1609,1627,1,573.95
1511,1051,1,2050.00
7,487,1,139.57
449,1273,1,1060.90
1411,440,1,755.95
144,89,1,1799.92
1269,1514,1,1347.92
1591,1316,1,35.31
1424,957,1,831.00
1779,1594,1,486.90
454,1480,1,398.90
1664,1080,1,1300.99
1456,113,1,550.99
104,1639,1,374.97
644,707,1,352.00
1796,602,1,5253.00
56,105,1,2466.00
642,1985,1,2531.93
610,1508,1,1663.00
2500,1706,1,32.60
1557,91,1,1389.99
452,689,1,378.95
670,1573,1,1725.94
80,1681,1,297.63
2480,1770,1,418.00
105,1608,1,569.99
1596,817,1,72.82
1177,417,1,6191.00
1570,1463,1,2974.00
1625,1707,1,718.52
2157,1546,1,1337.90
109,2048,1,360.97
1599,1619,1,175.75
1506,1064,1,2355.00
1930,1174,1,1010.98
1612,1877,1,3731.94
1671,740,1,2236.99
66,1682,1,206.80
1771,1655,1,681.98
344,1566,1,2262.00
1592,1609,1,833.94
1607,432,1,859.88
1394,88,1,599.94
983,1447,1,1392.90
65,1515,1,2021.00
701,1463,1,462.00
444,1555,1,4414.00
1678,1714,1,120.80
2494,295,1,560.94
680,1425,1,1819.00
515,460,1,2630.30
1360,104,1,396.94
1605,1479,1,2109.97
388,344,1,1514.85
109,2312,1,933.45
1622,433,1,3345.00
1525,46,1,3059.65
986,1151,1,1184.00
1703,607,1,283.34
1597,442,1,655.56
876,2008,1,1529.88
737,457,1,598.90
2099,111,1,1272.48
431,1337,1,653.64
1621,352,1,1932.99
318,1453,1,8250.00
1461,8,1,2215.99
1829,1602,1,2177.98
286,460,1,1877.60
424,1385,1,654.85
378,1629,1,797.96
1614,946,1,1223.97
647,633,1,7233.00
1592,48,1,221.91
428,1315,1,1379.00
405,61,1,2278.00
1638,139,1,1055.54
1585,432,1,3159.63
2050,2069,1,1159.94
159,1727,1,2311.98
2511,721,1,1500.18
2370,2507,1,3684.66
1351,1289,1,657.90
1231,1104,1,4281.00
1614,54,1,555.99
543,83,1,757.97
1284,1619,1,349.93
1991,619,1,681.99
1472,1607,1,1135.99
1422,1366,1,564.92
1125,1509,1,1056.20
61,1634,1,562.98
2459,1103,1,1004.86
858,1780,1,72.95
1791,1211,1,1151.00
456,2081,1,2595.98
2105,976,1,8127.00
119,2071,1,1139.90
54,404,1,3075.00
836,1657,1,1471.72
1181,1111,1,5068.00
448,455,1,3836.60
54,101,1,2016.00
2097,1595,1,2441.67
1153,1191,1,1159.00
2511,1322,1,202.00
1276,1441,1,564.91
1700,1401,1,307.97
1619,1444,1,759.95
1673,1048,1,438.00
1749,2183,1,2455.97
420,1040,1,2489.70
1259,746,1,289.44
1950,1708,1,270.25
1292,432,1,5732.10
1749,236,1,1327.00
1763,1677,1,403.99
1494,1038,1,1953.40
612,119,1,10115.99
3,295,1,308.04
1449,1664,1,644.95
370,1247,1,732.88
1497,2488,1,281.99
1571,1623,1,275.99
294,1256,1,1813.99
2204,2495,1,169.89
1455,444,1,2079.00
458,2418,1,837.68
67,2158,1,1727.07
442,1705,1,857.86
1728,1756,1,862.90
1555,1652,1,1455.96
1815,1362,1,129.98
2107,2070,1,930.99
1405,119,1,311.96
1625,1040,1,855.00
1618,1717,1,306.09
1587,156,1,1011.90
1614,1919,1,2879.89
1726,1640,1,269.78
1610,1594,1,619.94
459,1529,1,2384.40
1651,692,1,407.99
453,70,1,325.80
1070,1430,1,1235.00
1636,190,1,480.52
1701,694,1,131.88
1702,1352,1,96.95
688,2038,1,717.97
1346,2509,1,58.18
1398,2490,1,291.88
967,190,1,359.20
2178,1429,1,1179.00
1482,1091,1,1911.00
1402,1976,1,3771.24
681,422,1,2180.00
71,1716,1,306.29
1051,56,1,3592.00
351,13,1,569.04
1727,493,1,315.00
917,2509,1,899.06
75,418,1,923.70
1018,1462,1,832.00
1378,450,1,1095.00
1486,1637,1,395.94
59,1635,1,1004.67
1693,1400,1,70.39
1472,1381,1,1571.94
1785,973,1,701.00
1169,1188,1,4888.00
1138,60,1,1799.70
271,1423,1,678.00
1881,86,1,2097.99
1598,1789,1,390.28
94,100,1,389.60
1564,142,1,601.99
1730,404,1,3374.80
2155,1660,1,1648.96
1737,424,1,1247.80
2228,1633,1,267.63
110,1686,1,272.97
1447,880,1,1534.00
1700,1799,1,295.52
57,1663,1,630.89
1654,1006,1,809.98
813,900,1,101.50
807,294,1,382.30
1464,61,1,801.00
564,1657,1,5177.99
73,87,1,243.84
1408,2093,1,4614.00
123,962,1,1123.98
454,2153,1,1015.89
1387,1297,1,186.97
1623,1898,1,2916.00
1050,443,1,1010.00
1166,63,1,1416.00
551,1987,1,2594.97
1724,683,1,757.00
1451,556,1,4907.00
2492,87,1,524.94
427,1636,1,1888.66
1434,347,1,4806.00
1720,2287,1,748.13
1253,2456,1,59.97
1391,1646,1,559.95
696,299,1,787.00
373,50,1,925.85
418,1610,1,559.94
1511,129,1,1774.00
429,1604,1,2659.59
2427,109,1,497.64
509,498,1,963.00
1745,1542,1,548.00
882,446,1,478.90
675,1666,1,235.89
1576,1638,1,105.72
438,2506,1,3709.18
722,510,1,408.00
1705,1719,1,154.02
97,959,1,869.60
1115,1692,1,2630.99
62,1340,1,1281.19
2508,1420,1,615.96
2110,1571,1,4538.98
152,2098,1,2877.94
111,2436,1,679.94
1394,717,1,403.99
1589,1582,1,113.91
1777,691,1,751.00
1549,2514,1,518.99
1814,1428,1,996.00
1577,2369,1,1709.98
2396,1619,1,279.97
1641,47,1,1062.31
418,1676,1,296.92
637,1611,1,777.98
1573,1415,1,953.94
113,1142,1,1925.67
991,2489,1,1369.98
784,1337,1,80.44
47,359,1,2657.85
2506,450,1,6447.22
971,1192,1,1893.00
1286,1486,1,1229.99
1761,93,1,489.77
89,668,1,737.99
543,1630,1,755.67
2082,1531,1,1057.98
1469,1728,1,759.60
2498,1386,1,256.82
1515,1579,1,2015.00
2133,1580,1,827.70
1547,2303,1,1272.00
15,2086,1,2710.18
1698,2176,1,3334.95
1415,1918,1,2399.97
683,1664,1,560.95
557,1554,1,1651.00
143,53,1,1195.97
1591,2160,1,4500.64
443,2149,1,838.00
1691,1449,1,316.17
433,440,1,3346.90
2156,1941,1,3405.00
943,1299,1,116.99
1636,135,1,737.88
1578,1707,1,1305.39
2516,1548,1,545.40
1167,1245,1,1144.00
1833,146,1,17733.98
1890,1436,1,2115.00
1714,1615,1,2100.06
1623,2489,1,1343.98
1601,1411,1,2571.99
440,833,1,713.55
1804,1598,1,179.76
1621,53,1,617.98
107,1236,1,696.99
418,1349,1,1119.76
1575,1791,1,250.98
445,1722,1,1733.00
1223,47,1,2599.90
1406,1653,1,372.54
2139,435,1,2679.20
2104,2106,1,3405.00
110,460,1,2597.34
983,1562,1,434.90
762,1441,1,1633.90
2420,1890,1,8020.99
114,424,1,1059.84
1627,1522,1,433.97
2502,1583,1,73.83
1574,1704,1,161.92
1690,718,1,1322.97
386,1609,1,8574.92
2029,1559,1,897.97
2178,1291,1,1623.10
2504,129,1,1819.98
1677,1365,1,188.91
1394,662,1,757.99
388,1636,1,778.56
425,404,1,6288.00
177,78,1,495.75
1577,322,1,2859.00
79,1166,1,576.10
80,71,1,331.80
1571,2491,1,231.92
424,492,1,3926.65
1613,1693,1,336.85
1812,97,1,131.40
426,59,1,2467.60
434,161,1,7377.40
2025,1261,1,739.92
1204,1776,1,4886.00
445,98,1,1797.00
2513,145,1,8959.95
1697,578,1,7003.78
87,1918,1,1899.93
612,1813,1,7529.00
1467,2432,1,718.36
1005,69,1,881.07
1437,1584,1,487.91
677,429,1,3078.50
1648,1442,1,1277.98
493,2159,1,1522.99
1586,2126,1,484.98
1596,1762,1,69.37
1877,380,1,10500.00
1665,1645,1,483.00
1544,1669,1,741.56
1370,41,1,975.44
39,1517,1,4295.07
381,426,1,3994.90
1459,1487,1,523.00
1412,1990,1,1688.93
418,2018,1,2999.49
1684,1042,1,859.56
47,1411,1,1489.95
459,1670,1,557.78
2305,85,1,429.97
1593,1157,1,7913.89
6,78,1,186.36
1445,1020,1,1942.00
110,1714,1,343.38
109,1176,1,4196.91
1782,1501,1,544.00
388,1296,1,1173.85
1629,51,1,619.83
86,1424,1,799.98
1379,121,1,285.98
628,364,1,3905.55
2500,1753,1,207.60
1659,448,1,1609.49
2107,2117,1,6983.97
81,65,1,686.40
1666,1252,1,196.86
504,75,1,982.85
1613,2489,1,234.97
450,588,1,10254.00
301,1406,1,694.76
1705,95,1,122.44
1551,1697,1,1217.56
1785,669,1,419.00
2020,1110,1,803.99
1447,86,1,1594.99
1354,1409,1,4180.98
697,1247,1,1231.93
313,1770,1,2356.00
1440,1565,1,633.00
1407,1593,1,103.56
1665,2495,1,29.96
434,631,1,1359.00
1643,1665,1,445.08
1824,1737,1,364.00
1691,597,1,294.17
1603,430,1,1039.88
101,1486,1,1056.00
1384,357,1,363.98
95,1875,1,3535.00
443,610,1,1025.00
151,1042,1,10274.79
1458,220,1,3418.00
439,474,1,2334.00
1426,1294,1,2362.00
968,1636,1,1346.28
1601,1819,1,191.99
553,1636,1,711.66
753,88,1,322.98
108,710,1,1257.96
2033,721,1,855.98
524,1255,1,238.97
1638,370,1,3543.78
47,2149,1,1062.70
336,1670,1,1415.98
1810,46,1,363.90
1576,2404,1,2582.93
1579,1320,1,245.99
1776,551,1,13813.00
649,2497,1,282.99
2497,1993,1,109.98
618,1623,1,737.00
1636,1427,1,267.98
1615,85,1,1069.95
1438,1412,1,1736.00
1795,427,1,1067.00
1369,1533,1,1239.81
1616,396,1,5537.94
1034,2494,1,2337.64
716,1691,1,455.73
1643,458,1,692.94
81,692,1,491.30
583,1258,1,290.99
76,1323,1,521.50
444,1019,1,1455.00
2006,1278,1,329.94
1597,1411,1,883.28
1018,1517,1,455.00
148,1571,1,2956.98
1181,2109,1,9445.00
2171,98,1,2357.97
1594,1057,1,1793.97
587,1648,1,4809.98
156,1451,1,1677.91
91,1707,1,660.36
1583,1584,1,107.70
1735,640,1,1607.00
1637,1254,1,289.85
112,2007,1,1415.91
1638,2067,1,2691.54
1618,1294,1,1307.98
441,18,1,339.85
